,mouse_name,session_name,num_probes,probe_locations,brain_regions,num_units,num_trials,num_trials_opto,opto_types,opto_onset
86,../000363/sub-479149,../000363/sub-479149/sub-479149_ses-20201216T120333_behavior+ecephys+ogen.nwb,3,"['left BLA', 'right BLA', 'right Midbrain']","['Basomedial amygdalar nucleus, posterior part'
 'Basolateral amygdalar nucleus, anterior part'
 'Central amygdalar nucleus, capsular part' 'Striatum' 'Caudoputamen'
 'Supplemental somatosensory area, layer 6a'
 'Supplemental somatosensory area, layer 5' 'Piriform area'
 'Endopiriform nucleus, dorsal part'
 'Agranular insular area, posterior part, layer 6a'
 'Visceral area, layer 6a' 'Substantia nigra, reticular part' 'Midbrain'
 'Midbrain reticular nucleus'
 'Superior colliculus, motor related, intermediate white layer'
 'Superior colliculus, motor related, intermediate gray layer'
 'Postsubiculum']",480,"outcome  trial_instruction
hit      left                 58
         right                53
ignore   left                 23
         right                14
miss     left                 14
         right                27
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 5
         right                4
ignore   left                 2
         right                3
miss     right                3
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7001176470588061
87,../000363/sub-479149,../000363/sub-479149/sub-479149_ses-20201217T120512_behavior+ecephys+ogen.nwb,3,"['left Midbrain', 'left Thalamus', 'right Thalamus']","['Ventral medial nucleus of the thalamus'
 'Ventral anterior-lateral complex of the thalamus'
 'Posterior hypothalamic nucleus' 'Hypothalamus' 'Thalamus'
 'Perireunensis nucleus' 'Central medial nucleus of the thalamus'
 'Subthalamic nucleus' 'Zona incerta' 'Substantia nigra, reticular part'
 'Fields of Forel' 'Substantia nigra, compact part' 'Midbrain'
 'Midbrain reticular nucleus'
 'Superior colliculus, motor related, intermediate white layer'
 'Superior colliculus, motor related, intermediate gray layer'
 'Postsubiculum']",304,"outcome  trial_instruction
hit      left                 134
         right                103
ignore   left                  13
         right                 10
miss     left                  34
         right                 30
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                  8
         right                15
ignore   left                  3
miss     left                  9
         right                 4
Name: trial, dtype: int64",['OBIS470_5'],0.7001153846153924
88,../000363/sub-479149,../000363/sub-479149/sub-479149_ses-20201218T113815_behavior+ecephys+ogen.nwb,3,"['left Midbrain', 'left Thalamus', 'right Thalamus']","['Parafascicular nucleus' 'Midbrain' 'Thalamus'
 'Ventral posteromedial nucleus of the thalamus, parvicellular part'
 'Posterior hypothalamic nucleus' 'Subparafascicular area'
 'Subparafascicular nucleus, magnocellular part' 'Zona incerta'
 'Subthalamic nucleus' 'Hypothalamus'
 'Ventral medial nucleus of the thalamus'
 'Ventral posteromedial nucleus of the thalamus' 'Fields of Forel'
 'Subparafascicular nucleus, parvicellular part'
 'Posterior complex of the thalamus' 'Parasubthalamic nucleus'
 'Substantia nigra, reticular part'
 'Posterior limiting nucleus of the thalamus' 'Midbrain reticular nucleus'
 'Dorsal terminal nucleus of the accessory optic tract'
 'Superior colliculus, motor related, intermediate gray layer'
 'Postsubiculum' 'Primary visual area, layer 6a']",328,"outcome  trial_instruction
hit      left                 174
         right                135
ignore   left                  16
         right                 14
miss     left                  51
         right                 51
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                  4
         right                17
ignore   left                  1
miss     left                 12
         right                 1
Name: trial, dtype: int64",['OBIS470_5'],0.7001428571428522
89,../000363/sub-480133,../000363/sub-480133/sub-480133_ses-20201224T122322_behavior+ecephys.nwb,3,"['right Midbrain', 'left ALM', 'left Thalamus']","['Primary motor area, Layer 6a' 'Secondary motor area, layer 6a'
 'Primary motor area, Layer 5' 'Secondary motor area, layer 5'
 'Substantia nigra, reticular part' 'Midbrain'
 'Substantia nigra, compact part' 'Midbrain reticular nucleus'
 'Zona incerta' 'Ventral anterior-lateral complex of the thalamus'
 'Ventral posteromedial nucleus of the thalamus'
 'Posterior complex of the thalamus'
 'Ventral medial nucleus of the thalamus']",148,"outcome  trial_instruction
hit      left                  69
         right                 54
ignore   left                  66
         right                170
miss     left                  20
         right                 52
Name: trial, dtype: int64","Series([], Name: trial, dtype: int64)",[],
90,../000363/sub-480133,../000363/sub-480133/sub-480133_ses-20201225T114244_behavior+ecephys+ogen.nwb,3,"['right Midbrain', 'left ALM', 'left Thalamus']","['Secondary motor area, layer 5' 'Secondary motor area, layer 2/3'
 'Midbrain' 'Zona incerta' 'Fields of Forel' 'Hypothalamus'
 'Mediodorsal nucleus of thalamus' 'Paracentral nucleus'
 'Posterior complex of the thalamus'
 'Central lateral nucleus of the thalamus']",237,"outcome  trial_instruction
hit      left                  99
         right                112
ignore   left                  36
         right                 73
miss     left                  34
         right                101
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                  6
         right                19
ignore   left                 24
         right                58
miss     left                  2
         right                17
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000626984126569
91,../000363/sub-480133,../000363/sub-480133/sub-480133_ses-20201226T121710_behavior+ecephys+ogen.nwb,3,"['left ALM', 'right Midbrain', 'left Thalamus']","['Caudoputamen' 'Secondary motor area, layer 6b'
 'Secondary motor area, layer 6a' 'Secondary motor area, layer 5'
 'Secondary motor area, layer 2/3' 'Posterior amygdalar nucleus'
 'Hippocampal formation' 'Field CA3' 'Midbrain' 'Zona incerta' 'Thalamus'
 'Medial geniculate complex, medial part'
 'Medial geniculate complex, ventral part'
 'Medial geniculate complex, dorsal part' 'Suprageniculate nucleus'
 'Lateral posterior nucleus of the thalamus'
 'Dentate gyrus, granule cell layer' 'Dentate gyrus, polymorph layer'
 'Field CA1' 'Pallidum' 'Globus pallidus, internal segment'
 'Reticular nucleus of the thalamus'
 'Ventral posterolateral nucleus of the thalamus'
 'Ventral posteromedial nucleus of the thalamus'
 'Dorsal part of the lateral geniculate complex, core' 'Field CA2']",371,"outcome  trial_instruction
hit      left                  97
         right                132
ignore   left                   3
         right                 13
miss     left                  34
         right                105
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 26
         right                21
ignore   left                  2
         right                 6
miss     left                  6
         right                42
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000067961165536
92,../000363/sub-480133,../000363/sub-480133/sub-480133_ses-20201229T125330_behavior+ecephys.nwb,4,"['right ALM', 'right Thalamus', 'left Midbrain', 'left ALM']","['Caudoputamen' 'Secondary motor area, layer 6a'
 'Secondary motor area, layer 5' 'Secondary motor area, layer 2/3'
 'Primary motor area, Layer 6a' 'Primary motor area, Layer 5'
 'Primary motor area, Layer 2/3' 'Field CA3' 'Midbrain' 'Zona incerta'
 'Thalamus' 'Medial geniculate complex, medial part'
 'Medial geniculate complex, ventral part'
 'Medial geniculate complex, dorsal part'
 'Dorsal part of the lateral geniculate complex, core'
 'Dentate gyrus, molecular layer' 'Dentate gyrus, granule cell layer'
 'Field CA1' 'Subthalamic nucleus' 'Hypothalamus'
 'Ventral posterolateral nucleus of the thalamus'
 'Ventral posteromedial nucleus of the thalamus'
 'Dorsal part of the lateral geniculate complex, ipsilateral zone']",439,"outcome  trial_instruction
hit      left                 123
         right                158
ignore   left                   7
         right                 43
miss     left                  22
         right                 97
Name: trial, dtype: int64","Series([], Name: trial, dtype: int64)",[],
93,../000363/sub-480133,../000363/sub-480133/sub-480133_ses-20201230T112558_behavior+ecephys+ogen.nwb,5,"['left ALM', 'right ALM', 'right Thalamus', 'left Thalamus', 'left Midbrain']","['Secondary motor area, layer 6a' 'Secondary motor area, layer 5'
 'Secondary motor area, layer 2/3' 'Caudoputamen' 'Olfactory areas'
 'Orbital area, lateral part, layer 5'
 'Orbital area, lateral part, layer 6a'
 'Agranular insular area, dorsal part, layer 6a' 'Subthalamic nucleus'
 'Zona incerta' 'Thalamus'
 'Ventral posterolateral nucleus of the thalamus'
 'Ventral posteromedial nucleus of the thalamus'
 'Lateral posterior nucleus of the thalamus'
 'Dorsal part of the lateral geniculate complex, core'
 'Dorsal part of the lateral geniculate complex, shell'
 'Dentate gyrus, molecular layer' 'Dentate gyrus, granule cell layer'
 'Dentate gyrus, polymorph layer' 'Field CA1'
 'Posterior complex of the thalamus' 'Lateral dorsal nucleus of thalamus'
 'Field CA3' 'Ventral medial nucleus of the thalamus'
 'Ventral anterior-lateral complex of the thalamus']",639,"outcome  trial_instruction
hit      left                 74
         right                98
ignore   left                 27
         right                76
miss     left                 11
         right                67
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 19
         right                16
ignore   left                 24
         right                44
miss     left                  3
         right                16
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000975409836175
94,../000363/sub-480133,../000363/sub-480133/sub-480133_ses-20201231T114638_behavior+ecephys+ogen.nwb,3,"['left Striatum', 'right Striatum', 'left Midbrain']","['Caudoputamen' 'Primary somatosensory area, nose, layer 6a'
 'Primary somatosensory area, nose, layer 5'
 'Primary somatosensory area, nose, layer 4' 'Piriform area'
 'Olfactory areas' 'Endopiriform nucleus, dorsal part' 'Claustrum'
 'Gustatory areas, layer 6a' 'Gustatory areas, layer 6b'
 'Visceral area, layer 6a' 'Supplemental somatosensory area, layer 6a'
 'Primary somatosensory area, mouth, layer 6a'
 'Primary somatosensory area, mouth, layer 5'
 'Primary somatosensory area, mouth, layer 4'
 'Tuberomammillary nucleus, ventral part' 'Hypothalamus'
 'Lateral hypothalamic area' 'Parasubthalamic nucleus' 'Fields of Forel'
 'Thalamus'
 'Ventral posterolateral nucleus of the thalamus, parvicellular part'
 'Posterior complex of the thalamus' 'Anterior pretectal nucleus'
 'Subparafascicular nucleus, parvicellular part']",618,"outcome  trial_instruction
hit      left                  74
         right                110
ignore   left                  18
         right                 58
miss     left                   5
         right                 67
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 18
         right                13
ignore   left                  7
         right                22
miss     left                  6
         right                16
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.6999829268292473
95,../000363/sub-480133,../000363/sub-480133/sub-480133_ses-20210101T123136_behavior+ecephys+ogen.nwb,3,"['left Striatum', 'right Striatum', 'left Midbrain']","['Caudoputamen' 'Primary somatosensory area, nose, layer 6b'
 'Primary somatosensory area, nose, layer 6a'
 'Primary somatosensory area, barrel field, layer 6a'
 'Primary somatosensory area, unassigned, layer 6a' 'Piriform area'
 'Endopiriform nucleus, dorsal part'
 'Agranular insular area, posterior part, layer 6a' 'Claustrum'
 'Gustatory areas, layer 6a' 'Supplemental somatosensory area, layer 6a'
 'Primary somatosensory area, mouth, layer 6a'
 'Primary somatosensory area, nose, layer 5' 'Midbrain' 'Zona incerta'
 'Fields of Forel' 'Lateral posterior nucleus of the thalamus'
 'Posterior limiting nucleus of the thalamus'
 'Dentate gyrus, granule cell layer' 'Field CA1' 'Hypothalamus']",205,"outcome  trial_instruction
hit      left                 73
         right                89
ignore   left                 41
         right                77
miss     left                 15
         right                37
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 17
         right                10
ignore   left                 10
         right                41
miss     left                  1
         right                12
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000373626373482
96,../000363/sub-480133,../000363/sub-480133/sub-480133_ses-20210103T133044_behavior+ecephys+ogen.nwb,4,"['left Midbrain', 'right Midbrain', 'left ECT', 'right ECT']","['Endopiriform nucleus, dorsal part'
 'Entorhinal area, lateral part, layer 6a' 'Ectorhinal area/Layer 6a'
 'Perirhinal area, layer 6a' 'Piriform area'
 'Agranular insular area, posterior part, layer 2/3'
 'Agranular insular area, posterior part, layer 5'
 'Entorhinal area, lateral part, layer 5' 'Perirhinal area, layer 5'
 'Ectorhinal area/Layer 5' 'Midbrain reticular nucleus' 'Midbrain'
 'Superior colliculus, motor related, intermediate white layer'
 'Superior colliculus, motor related, intermediate gray layer'
 'Retrosplenial area, dorsal part, layer 5'
 'Retrosplenial area, dorsal part, layer 6a' 'Nucleus sagulum'
 'Inferior colliculus, external nucleus'
 'Retrosplenial area, lateral agranular part, layer 5']",523,"outcome  trial_instruction
hit      left                  62
         right                103
ignore   left                   8
         right                 24
miss     left                  12
         right                100
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 26
         right                24
ignore   left                  4
         right                 6
miss     left                  6
         right                38
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000384615384482
97,../000363/sub-480133,../000363/sub-480133/sub-480133_ses-20210104T131503_behavior+ecephys+ogen.nwb,4,"['left Midbrain', 'right Midbrain', 'left BLA', 'right BLA']","['Basolateral amygdalar nucleus, anterior part'
 'Basomedial amygdalar nucleus, posterior part'
 'Lateral amygdalar nucleus' 'Piriform area'
 'Endopiriform nucleus, ventral part'
 'Basolateral amygdalar nucleus, ventral part' 'Cortical subplate'
 'Basolateral amygdalar nucleus, posterior part'
 'Substantia nigra, reticular part' 'Midbrain'
 'Midbrain reticular nucleus'
 'Superior colliculus, motor related, intermediate white layer'
 'Superior colliculus, motor related, intermediate gray layer'
 'Superior colliculus, optic layer' 'Field CA3' 'Peripeduncular nucleus'
 'Nucleus of the brachium of the inferior colliculus' 'Postsubiculum']",555,"outcome  trial_instruction
hit      left                  70
         right                113
ignore   left                  27
         right                 69
miss     left                  37
         right                 69
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 20
         right                15
ignore   left                 11
         right                20
miss     left                  6
         right                28
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000920000000076
98,../000363/sub-480134,../000363/sub-480134/sub-480134_ses-20210106T125834_behavior+ecephys+ogen.nwb,4,"['right ECT', 'right Midbrain', 'left Striatum', 'left ECT']","['Caudoputamen' 'Primary somatosensory area, nose, layer 6a'
 'Primary somatosensory area, nose, layer 5'
 'Primary somatosensory area, nose, layer 4'
 'Primary somatosensory area, barrel field, layer 2/3'
 'Primary somatosensory area, nose, layer 6b'
 'Supplemental somatosensory area, layer 6b'
 'Supplemental somatosensory area, layer 6a'
 'Supplemental somatosensory area, layer 5'
 'Supplemental somatosensory area, layer 4'
 'Substantia nigra, reticular part' 'Midbrain'
 'Midbrain reticular nucleus' 'Anterior pretectal nucleus'
 'Superior colliculus, motor related, intermediate gray layer'
 'Postsubiculum' 'Primary somatosensory area, mouth, layer 6a'
 'Primary somatosensory area, unassigned, layer 6a'
 'Primary somatosensory area, upper limb, layer 6a'
 'Primary somatosensory area, upper limb, layer 5'
 'Primary somatosensory area, upper limb, layer 4'
 'Primary somatosensory area, upper limb, layer 2/3']",532,"outcome  trial_instruction
hit      left                  29
         right                 50
ignore   left                 124
         right                 97
miss     left                  34
         right                 37
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                  8
         right                 1
ignore   left                 55
         right                30
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000744680851162
99,../000363/sub-480134,../000363/sub-480134/sub-480134_ses-20210107T120825_behavior+ecephys+ogen.nwb,4,"['right ECT', 'right Midbrain', 'left Striatum', 'left ECT']","['Striatum' 'Fundus of striatum' 'Caudoputamen'
 'Primary somatosensory area, nose, layer 6b'
 'Primary somatosensory area, nose, layer 6a'
 'Primary somatosensory area, nose, layer 5'
 'Supplemental somatosensory area, layer 6a'
 'Substantia nigra, reticular part' 'Midbrain'
 'Substantia nigra, compact part' 'Midbrain reticular nucleus'
 'Superior colliculus, motor related, intermediate white layer'
 'Superior colliculus, zonal layer'
 'Primary somatosensory area, mouth, layer 6b'
 'Primary somatosensory area, mouth, layer 6a'
 'Primary somatosensory area, unassigned, layer 6a'
 'Primary somatosensory area, unassigned, layer 5']",420,"outcome  trial_instruction
hit      left                  99
         right                123
ignore   left                  29
         right                 26
miss     left                  40
         right                 40
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 26
         right                26
ignore   left                 16
         right                11
miss     left                  5
         right                22
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000018867924575
100,../000363/sub-480134,../000363/sub-480134/sub-480134_ses-20210108T135220_behavior+ecephys+ogen.nwb,4,"['right Midbrain', 'left Striatum', 'right Striatum', 'left ECT']","['Caudoputamen' 'Supplemental somatosensory area, layer 6a'
 'Primary somatosensory area, nose, layer 6a'
 'Primary somatosensory area, nose, layer 5'
 'Primary somatosensory area, nose, layer 4'
 'Primary somatosensory area, nose, layer 2/3' 'Piriform area'
 'Olfactory areas' 'Endopiriform nucleus, dorsal part'
 'Supplemental somatosensory area, layer 6b'
 'Primary somatosensory area, mouth, layer 6a' 'Cortical subplate'
 'Substantia nigra, compact part' 'Midbrain' 'Midbrain reticular nucleus'
 'Thalamus' 'Posterior limiting nucleus of the thalamus'
 'Anterior pretectal nucleus'
 'Superior colliculus, motor related, intermediate gray layer'
 'Postsubiculum' 'Retrosplenial area, ventral part, layer 5'
 'Primary somatosensory area, mouth, layer 6b'
 'Primary somatosensory area, mouth, layer 5'
 'Primary somatosensory area, unassigned, layer 5'
 'Primary somatosensory area, unassigned, layer 4']",683,"outcome  trial_instruction
hit      left                 135
         right                126
ignore   left                  45
         right                 15
miss     left                  38
         right                  9
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 37
         right                25
ignore   left                 16
         right                 5
miss     left                  4
         right                11
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000387755102125
101,../000363/sub-480134,../000363/sub-480134/sub-480134_ses-20210110T134005_behavior+ecephys+ogen.nwb,4,"['right BLA', 'left BLA', 'left ALM', 'right ALM']","['Secondary motor area, layer 6a' 'Secondary motor area, layer 5'
 'Primary motor area, Layer 6a' 'Primary motor area, Layer 5'
 'Basolateral amygdalar nucleus, anterior part'
 'Central amygdalar nucleus, capsular part' 'Striatum' 'Caudoputamen'
 'Cortical subplate' 'Fundus of striatum' 'Piriform area'
 'Endopiriform nucleus, ventral part' 'Intercalated amygdalar nucleus']",480,"outcome  trial_instruction
hit      left                 124
         right                 94
ignore   left                  69
         right                 29
miss     left                  99
         right                 41
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 34
         right                15
ignore   left                 30
         right                 9
miss     left                 25
         right                18
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000458015267298
102,../000363/sub-480134,../000363/sub-480134/sub-480134_ses-20210111T122809_behavior+ecephys+ogen.nwb,4,"['right BLA', 'left BLA', 'left ALM', 'right ALM']","['Secondary motor area, layer 6a' 'Secondary motor area, layer 5'
 'Primary motor area, Layer 6a' 'Primary motor area, Layer 5'
 'Intercalated amygdalar nucleus'
 'Central amygdalar nucleus, capsular part' 'Striatum'
 'Basomedial amygdalar nucleus, anterior part' 'Cortical subplate'
 'Endopiriform nucleus, ventral part' 'Fundus of striatum']",495,"outcome  trial_instruction
hit      left                 92
         right                84
ignore   left                 73
         right                36
miss     left                 86
         right                24
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 25
         right                11
ignore   left                 18
         right                17
miss     left                  4
         right                15
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000322222222217
103,../000363/sub-480134,../000363/sub-480134/sub-480134_ses-20210112T130202_behavior+ecephys+ogen.nwb,4,"['right Thalamus', 'right ALM', 'left Thalamus', 'left Thalamus']","['Olfactory areas' 'Piriform area' 'Orbital area, lateral part, layer 2/3'
 'Orbital area, lateral part, layer 5'
 'Orbital area, lateral part, layer 6a' 'Secondary motor area, layer 6a'
 'Secondary motor area, layer 5' 'Secondary motor area, layer 2/3'
 'Hypothalamus' 'Ventral medial nucleus of the thalamus'
 'Ventral posteromedial nucleus of the thalamus, parvicellular part'
 'Thalamus' 'Posterior complex of the thalamus'
 'Lateral posterior nucleus of the thalamus'
 'Dentate gyrus, granule cell layer' 'Dentate gyrus, polymorph layer'
 'Dentate gyrus, molecular layer' 'Field CA1'
 'Ventral anterior-lateral complex of the thalamus'
 'Lateral dorsal nucleus of thalamus' 'Field CA2' 'Field CA3'
 'Central medial nucleus of the thalamus'
 'Mediodorsal nucleus of thalamus'
 'Paraventricular nucleus of the thalamus' 'Lateral habenula'
 'Medial habenula']",675,"outcome  trial_instruction
hit      left                 117
         right                118
ignore   left                  23
         right                 13
miss     left                  62
         right                 60
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 59
         right                17
ignore   left                  7
         right                 9
miss     left                  4
         right                23
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.700021008403354
104,../000363/sub-480134,../000363/sub-480134/sub-480134_ses-20210113T125455_behavior+ecephys+ogen.nwb,5,"['left ALM', 'right Thalamus', 'right ALM', 'left Thalamus', 'left Thalamus']","['Endopiriform nucleus, dorsal part' 'Olfactory areas' 'Piriform area'
 'Orbital area, lateral part, layer 2/3'
 'Orbital area, lateral part, layer 5'
 'Orbital area, lateral part, layer 6a' 'Secondary motor area, layer 6a'
 'Frontal pole, layer 6a' 'Secondary motor area, layer 5'
 'Secondary motor area, layer 2/3'
 'Agranular insular area, dorsal part, layer 6a'
 'Secondary motor area, layer 1' 'Ventral medial nucleus of the thalamus'
 'Ventral anterior-lateral complex of the thalamus'
 'Posterior complex of the thalamus'
 'Lateral posterior nucleus of the thalamus'
 'Lateral dorsal nucleus of thalamus' 'Dentate gyrus, granule cell layer'
 'Dentate gyrus, molecular layer' 'Field CA1'
 'Posterior hypothalamic nucleus' 'Thalamus'
 'Ventral posteromedial nucleus of the thalamus, parvicellular part'
 'Central medial nucleus of the thalamus'
 'Mediodorsal nucleus of thalamus' 'Medial habenula']",749,"outcome  trial_instruction
hit      left                 149
         right                111
ignore   left                  14
         right                 15
miss     left                  84
         right                 42
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 42
         right                22
ignore   left                 10
         right                 3
miss     left                 10
         right                28
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000782608695876
105,../000363/sub-480135,../000363/sub-480135/sub-480135_ses-20210225T155426_behavior+ecephys+ogen.nwb,4,"['right ALM', 'left ALM', 'right Thalamus', 'left Thalamus']","['Olfactory areas' 'Orbital area, lateral part, layer 5'
 'Orbital area, lateral part, layer 2/3'
 'Orbital area, lateral part, layer 6a' 'Frontal pole, layer 6a'
 'Secondary motor area, layer 6a' 'Secondary motor area, layer 5'
 'Secondary motor area, layer 2/3' 'Secondary motor area, layer 1'
 'Orbital area, ventrolateral part, layer 6a' 'Striatum'
 'Submedial nucleus of the thalamus'
 'Central medial nucleus of the thalamus' 'Thalamus' 'Paracentral nucleus'
 'Ventral medial nucleus of the thalamus'
 'Ventral anterior-lateral complex of the thalamus'
 'Anteromedial nucleus, ventral part' 'Rhomboid nucleus'
 'Anteromedial nucleus, dorsal part'
 'Interanterodorsal nucleus of the thalamus']",630,"outcome  trial_instruction
hit      left                 115
         right                102
ignore   left                   8
         right                 13
miss     left                  89
         right                 78
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 15
         right                15
ignore   left                  8
         right                 4
miss     left                 22
         right                18
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.6999658536585407
106,../000363/sub-480135,../000363/sub-480135/sub-480135_ses-20210226T161028_behavior+ecephys+ogen.nwb,4,"['right ALM', 'left ALM', 'right Thalamus', 'left Thalamus']","['Olfactory areas' 'Piriform area' 'Orbital area, lateral part, layer 1'
 'Orbital area, lateral part, layer 2/3'
 'Orbital area, lateral part, layer 5'
 'Orbital area, lateral part, layer 6a' 'Frontal pole, layer 5'
 'Secondary motor area, layer 5' 'Secondary motor area, layer 2/3'
 'Anterior olfactory nucleus' 'Submedial nucleus of the thalamus'
 'Thalamus' 'Central medial nucleus of the thalamus'
 'Mediodorsal nucleus of thalamus' 'Paracentral nucleus'
 'Ventral anterior-lateral complex of the thalamus'
 'Ventral medial nucleus of the thalamus'
 'Central lateral nucleus of the thalamus'
 'Posterior complex of the thalamus' 'Rhomboid nucleus']",733,"outcome  trial_instruction
hit      left                 130
         right                100
ignore   left                  11
         right                  5
miss     left                  63
         right                 65
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 12
         right                27
ignore   left                  7
         right                 3
miss     left                 24
         right                15
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000056818181832
107,../000363/sub-480135,../000363/sub-480135/sub-480135_ses-20210227T131716_behavior+ecephys+ogen.nwb,4,"['right ALM', 'left ALM', 'right Thalamus', 'left Thalamus']","['Caudoputamen' 'Striatum' 'Olfactory areas'
 'Agranular insular area, ventral part, layer 5'
 'Orbital area, lateral part, layer 5'
 'Orbital area, lateral part, layer 6a'
 'Agranular insular area, dorsal part, layer 6a'
 'Secondary motor area, layer 6a' 'Secondary motor area, layer 5'
 'Secondary motor area, layer 2/3' 'Endopiriform nucleus, dorsal part'
 'Piriform area' 'Orbital area, lateral part, layer 1'
 'Orbital area, lateral part, layer 2/3' 'Frontal pole, layer 5'
 'Ventral posteromedial nucleus of the thalamus, parvicellular part'
 'Central medial nucleus of the thalamus'
 'Ventral medial nucleus of the thalamus'
 'Mediodorsal nucleus of thalamus' 'Paracentral nucleus'
 'Posterior complex of the thalamus' 'Thalamus'
 'Intermediodorsal nucleus of the thalamus' 'Rhomboid nucleus']",765,"outcome  trial_instruction
hit      left                 107
         right                 96
ignore   left                  18
         right                 30
miss     left                  37
         right                 64
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 19
         right                43
ignore   left                 13
         right                 8
miss     left                 23
         right                16
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000745901639249
108,../000363/sub-480135,../000363/sub-480135/sub-480135_ses-20210301T144130_behavior+ecephys+ogen.nwb,4,"['right ALM', 'left ALM', 'left Midbrain', 'left Striatum']","['Nucleus accumbens' 'Striatum' 'Olfactory areas'
 'Orbital area, lateral part, layer 5'
 'Orbital area, lateral part, layer 6a'
 'Agranular insular area, dorsal part, layer 6a'
 'Secondary motor area, layer 6a' 'Secondary motor area, layer 5'
 'Secondary motor area, layer 2/3' 'Anterior pretectal nucleus'
 'Posterior limiting nucleus of the thalamus' 'Midbrain'
 'Suprageniculate nucleus' 'Endopiriform nucleus, dorsal part'
 'Caudoputamen' 'Cortical subplate'
 'Agranular insular area, ventral part, layer 6a' 'Piriform area'
 'Agranular insular area, posterior part, layer 5' 'Claustrum'
 'Agranular insular area, ventral part, layer 5'
 'Agranular insular area, dorsal part, layer 5']",538,"outcome  trial_instruction
hit      left                 129
         right                137
ignore   left                   5
         right                  4
miss     left                  31
         right                 62
Name: trial, dtype: int64","outcome  trial_instruction
hit      left                 22
         right                35
miss     left                 21
         right                15
Name: trial, dtype: int64","['OBIS470_4', 'OBIS470_5', 'OBIS470_6']",0.7000494623656238
